experiment,scenario,mechanism,N,seed,method,param_name,param_value,obj,runtime_total,runtime_pricing,gap,status,error,num_iters,num_pricing_calls,num_columns_added,min_reduced_cost_last,pricing_time_share,cost_energy,cost_delay,shore_utilization,mode_shore_count,mode_battery_count,mode_brown_count,infeasible_jobs,shore_ratio,battery_ratio,brown_ratio,mechanism_counts,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,time_limit
main,U,hybrid,20,3,cg,,,27236.148197566563,2.152043899986893,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,27236.148197566563,0.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",4,9181.655648386793,0.0,9181.655648386793,0.5,0.5,0.0,0.0,12,12524.859394414132,0.0,12524.859394414132,0.6666666666666666,0.3333333333333333,0.0,0.0,3,4929.633154765635,0.0,4929.633154765635,0.0,1.0,0.0,0.0,1,600.0,0.0,600.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,3,greedy,,,30575.156810770633,0.012044499977491796,,,ok,,,,,,,30575.156810770633,0.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",4,11349.401343528258,0.0,11349.401343528258,0.25,0.75,0.0,0.0,12,13696.122312476735,0.0,13696.122312476735,0.5833333333333334,0.4166666666666667,0.0,0.0,3,4929.633154765635,0.0,4929.633154765635,0.0,1.0,0.0,0.0,1,600.0,0.0,600.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,3,fifo,,,30575.156810770633,0.002399899996817112,,,ok,,,,,,,30575.156810770633,0.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",4,11349.401343528258,0.0,11349.401343528258,0.25,0.75,0.0,0.0,12,13696.122312476735,0.0,13696.122312476735,0.5833333333333334,0.4166666666666667,0.0,0.0,3,4929.633154765635,0.0,4929.633154765635,0.0,1.0,0.0,0.0,1,600.0,0.0,600.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,3,milp60,,,23083.731488626785,56.968319099978544,,,not solved,,,,,,,70942.71872055814,0.0,1.0,0,8,12,0,0.0,0.4,0.6,"{'shore': 0, 'battery': 8, 'brown': 12}",4,27294.66693618569,0.0,27294.66693618569,0.0,0.0,1.0,0.0,12,35118.41862960681,0.0,35118.41862960681,0.0,0.4166666666666667,0.5833333333333334,0.0,3,4929.633154765635,0.0,4929.633154765635,0.0,1.0,0.0,0.0,1,3600.0,0.0,3600.0,0.0,0.0,1.0,0.0,60.0
main,U,hybrid,20,3,milp300,,,27410.21026952246,249.23269930004608,,,ok,,,,,,,27210.21026952246,200.0,1.0,10,10,0,0,0.5,0.5,0.0,"{'shore': 10, 'battery': 10, 'brown': 0}",4,6716.856851172412,0.0,6716.856851172412,0.75,0.25,0.0,0.0,12,14963.72026358441,200.0,15163.72026358441,0.5,0.5,0.0,0.020833333333333332,3,4929.633154765635,0.0,4929.633154765635,0.0,1.0,0.0,0.0,1,600.0,0.0,600.0,1.0,0.0,0.0,0.0,300.0
main,U,hybrid,20,4,cg,,,25050.129812979376,1.9674916000803933,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,25050.129812979376,0.0,1.0,10,10,0,0,0.5,0.5,0.0,"{'shore': 10, 'battery': 10, 'brown': 0}",3,3033.9113056346837,0.0,3033.9113056346837,1.0,0.0,0.0,0.0,8,9856.08055134544,0.0,9856.08055134544,0.5,0.5,0.0,0.0,2,3160.1379559992547,0.0,3160.1379559992547,0.0,1.0,0.0,0.0,7,9000.0,0.0,9000.0,0.42857142857142855,0.5714285714285714,0.0,0.0,
main,U,hybrid,20,4,greedy,,,27739.200913966397,0.011903699953109026,,,ok,,,,,,,27539.200913966397,200.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",3,5326.07198774545,0.0,5326.07198774545,0.6666666666666666,0.3333333333333333,0.0,0.0,8,8852.99097022169,200.0,9052.99097022169,0.625,0.375,0.0,0.03125,2,3160.1379559992547,0.0,3160.1379559992547,0.0,1.0,0.0,0.0,7,10200.0,0.0,10200.0,0.2857142857142857,0.7142857142857143,0.0,0.0,
main,U,hybrid,20,4,fifo,,,27539.200913966397,0.0024126999778673053,,,ok,,,,,,,27539.200913966397,0.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",3,5326.07198774545,0.0,5326.07198774545,0.6666666666666666,0.3333333333333333,0.0,0.0,8,8852.99097022169,0.0,8852.99097022169,0.625,0.375,0.0,0.0,2,3160.1379559992547,0.0,3160.1379559992547,0.0,1.0,0.0,0.0,7,10200.0,0.0,10200.0,0.2857142857142857,0.7142857142857143,0.0,0.0,
main,U,hybrid,20,4,milp60,,,36403.45970053223,48.09426889999304,,,ok,,,,,,,36403.45970053223,0.0,1.0,8,9,3,0,0.4,0.45,0.15,"{'shore': 8, 'battery': 9, 'brown': 3}",3,8764.3130109116,0.0,8764.3130109116,0.6666666666666666,0.0,0.3333333333333333,0.0,8,14879.008733621373,0.0,14879.008733621373,0.25,0.625,0.125,0.0,2,3160.1379559992547,0.0,3160.1379559992547,0.0,1.0,0.0,0.0,7,9600.0,0.0,9600.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,60.0
main,U,hybrid,20,4,milp300,,,27308.338076310378,287.900278499932,,,ok,,,,,,,26908.338076310378,400.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",3,4876.762238879814,0.0,4876.762238879814,0.6666666666666666,0.3333333333333333,0.0,0.0,8,8671.437881431311,400.0,9071.437881431311,0.625,0.375,0.0,0.0625,2,3160.1379559992547,0.0,3160.1379559992547,0.0,1.0,0.0,0.0,7,10200.0,0.0,10200.0,0.2857142857142857,0.7142857142857143,0.0,0.0,300.0
main,U,hybrid,20,5,cg,,,22259.86502202449,2.496856000041589,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,22259.86502202449,0.0,1.0,13,7,0,0,0.65,0.35,0.0,"{'shore': 13, 'battery': 7, 'brown': 0}",4,6418.995823374158,0.0,6418.995823374158,0.75,0.25,0.0,0.0,10,9507.335436311412,0.0,9507.335436311412,0.7,0.3,0.0,0.0,3,4533.533762338921,0.0,4533.533762338921,0.0,1.0,0.0,0.0,3,1800.0,0.0,1800.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,5,greedy,,,25433.155588701688,0.014438399928621948,,,ok,,,,,,,25433.155588701688,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",4,10592.34684564178,0.0,10592.34684564178,0.25,0.75,0.0,0.0,10,7307.274980720984,0.0,7307.274980720984,0.9,0.1,0.0,0.0,3,4533.533762338921,0.0,4533.533762338921,0.0,1.0,0.0,0.0,3,3000.0,0.0,3000.0,0.6666666666666666,0.3333333333333333,0.0,0.0,
main,U,hybrid,20,5,fifo,,,25433.155588701688,0.002607500064186752,,,ok,,,,,,,25433.155588701688,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",4,10592.34684564178,0.0,10592.34684564178,0.25,0.75,0.0,0.0,10,7307.274980720984,0.0,7307.274980720984,0.9,0.1,0.0,0.0,3,4533.533762338921,0.0,4533.533762338921,0.0,1.0,0.0,0.0,3,3000.0,0.0,3000.0,0.6666666666666666,0.3333333333333333,0.0,0.0,
main,U,hybrid,20,5,milp60,,,17988.90184652275,64.13228140003048,,,not solved,,,,,,,72826.13082208543,0.0,1.0,0,5,15,0,0.0,0.25,0.75,"{'shore': 0, 'battery': 5, 'brown': 15}",4,24802.137227720137,0.0,24802.137227720137,0.0,0.0,1.0,0.0,10,32690.459832026372,0.0,32690.459832026372,0.0,0.2,0.8,0.0,3,4533.533762338921,0.0,4533.533762338921,0.0,1.0,0.0,0.0,3,10800.0,0.0,10800.0,0.0,0.0,1.0,0.0,60.0
main,U,hybrid,20,5,milp300,,,40904.341417636126,240.08954940002877,,,ok,,,,,,,28704.34141763613,12200.0,1.0,12,6,2,0,0.6,0.3,0.1,"{'shore': 12, 'battery': 6, 'brown': 2}",4,11518.133715742368,0.0,11518.133715742368,0.5,0.25,0.25,0.0,10,10852.67393955484,12200.0,23052.67393955484,0.7,0.2,0.1,1.525,3,4533.533762338921,0.0,4533.533762338921,0.0,1.0,0.0,0.0,3,1800.0,0.0,1800.0,1.0,0.0,0.0,0.0,300.0
main,U,hybrid,20,6,cg,,,24128.75437747837,2.713243299978785,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,24128.75437747837,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",4,8550.525578102975,0.0,8550.525578102975,0.5,0.5,0.0,0.0,10,8849.123953714343,0.0,8849.123953714343,0.7,0.3,0.0,0.0,3,4929.104845661053,0.0,4929.104845661053,0.0,1.0,0.0,0.0,3,1800.0,0.0,1800.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,6,greedy,,,27288.898160187564,0.011998699977993965,,,ok,,,,,,,27288.898160187564,0.0,1.0,10,10,0,0,0.5,0.5,0.0,"{'shore': 10, 'battery': 10, 'brown': 0}",4,10601.531276638725,0.0,10601.531276638725,0.25,0.75,0.0,0.0,10,7558.26203788778,0.0,7558.26203788778,0.8,0.2,0.0,0.0,3,4929.104845661053,0.0,4929.104845661053,0.0,1.0,0.0,0.0,3,4200.0,0.0,4200.0,0.3333333333333333,0.6666666666666666,0.0,0.0,
main,U,hybrid,20,6,fifo,,,27288.898160187564,0.00313359999563545,,,ok,,,,,,,27288.898160187564,0.0,1.0,10,10,0,0,0.5,0.5,0.0,"{'shore': 10, 'battery': 10, 'brown': 0}",4,10601.531276638725,0.0,10601.531276638725,0.25,0.75,0.0,0.0,10,7558.26203788778,0.0,7558.26203788778,0.8,0.2,0.0,0.0,3,4929.104845661053,0.0,4929.104845661053,0.0,1.0,0.0,0.0,3,4200.0,0.0,4200.0,0.3333333333333333,0.6666666666666666,0.0,0.0,
main,U,hybrid,20,6,milp60,,,37939.356186837824,54.95659620000515,,,ok,,,,,,,37939.356186837824,0.0,1.0,9,7,4,0,0.45,0.35,0.2,"{'shore': 9, 'battery': 7, 'brown': 4}",4,17160.019018014173,0.0,17160.019018014173,0.25,0.25,0.5,0.0,10,11050.232323162592,0.0,11050.232323162592,0.6,0.3,0.1,0.0,3,4929.104845661053,0.0,4929.104845661053,0.0,1.0,0.0,0.0,3,4800.0,0.0,4800.0,0.6666666666666666,0.0,0.3333333333333333,0.0,60.0
main,U,hybrid,20,6,milp300,,,28059.992773336904,294.851164599997,,,ok,,,,,,,25759.992773336904,2300.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",4,10472.611861811005,0.0,10472.611861811005,0.25,0.75,0.0,0.0,10,8558.276065864842,800.0,9358.276065864842,0.7,0.3,0.0,0.1,3,4929.104845661053,0.0,4929.104845661053,0.0,1.0,0.0,0.0,3,1800.0,1500.0,3300.0,1.0,0.0,0.0,0.3333333333333333,300.0
main,U,hybrid,20,7,cg,,,21677.692169095855,2.1925404999637976,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,21677.692169095855,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",1,917.775492703651,0.0,917.775492703651,1.0,0.0,0.0,0.0,11,9700.098331619554,0.0,9700.098331619554,0.8181818181818182,0.18181818181818182,0.0,0.0,4,6259.8183447726515,0.0,6259.8183447726515,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,
main,U,hybrid,20,7,greedy,,,23716.054203224066,0.012362500070594251,,,ok,,,,,,,23516.054203224066,200.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",1,2753.3264781109533,0.0,2753.3264781109533,0.0,1.0,0.0,0.0,11,9702.909380340456,200.0,9902.909380340456,0.8181818181818182,0.18181818181818182,0.0,0.022727272727272728,4,6259.8183447726515,0.0,6259.8183447726515,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,
main,U,hybrid,20,7,fifo,,,23716.054203224066,0.0022744000889360905,,,ok,,,,,,,23516.054203224066,200.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",1,2753.3264781109533,0.0,2753.3264781109533,0.0,1.0,0.0,0.0,11,9702.909380340456,200.0,9902.909380340456,0.8181818181818182,0.18181818181818182,0.0,0.022727272727272728,4,6259.8183447726515,0.0,6259.8183447726515,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,
main,U,hybrid,20,7,milp60,,,17448.833603937615,61.23029179999139,,,not solved,,,,,,,66232.17967697875,0.0,1.0,0,5,15,0,0.0,0.25,0.75,"{'shore': 0, 'battery': 5, 'brown': 15}",1,5506.652956221907,0.0,5506.652956221907,0.0,0.0,1.0,0.0,11,40065.70837598419,0.0,40065.70837598419,0.0,0.09090909090909091,0.9090909090909091,0.0,4,6259.8183447726515,0.0,6259.8183447726515,0.0,1.0,0.0,0.0,4,14400.0,0.0,14400.0,0.0,0.0,1.0,0.0,60.0
main,U,hybrid,20,7,milp300,,,25774.633071529086,242.71686769998632,,,ok,,,,,,,21574.633071529086,4200.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",1,917.775492703651,0.0,917.775492703651,1.0,0.0,0.0,0.0,11,8397.039234052783,4200.0,12597.039234052783,0.9090909090909091,0.09090909090909091,0.0,0.4772727272727273,4,6259.8183447726515,0.0,6259.8183447726515,0.0,1.0,0.0,0.0,4,6000.0,0.0,6000.0,0.25,0.75,0.0,0.0,300.0
main,U,hybrid,20,8,cg,,,24025.426096259922,2.348963399999775,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,24025.426096259922,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",3,7411.062685132902,0.0,7411.062685132902,0.3333333333333333,0.6666666666666666,0.0,0.0,13,12251.301223060655,0.0,12251.301223060655,0.6923076923076923,0.3076923076923077,0.0,0.0,2,3163.062188066364,0.0,3163.062188066364,0.0,1.0,0.0,0.0,2,1200.0,0.0,1200.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,8,greedy,,,26261.28069803017,0.01310169999487698,,,ok,,,,,,,24661.28069803017,1600.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",3,7171.8809532234645,1000.0,8171.8809532234645,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,13,13126.337556740338,600.0,13726.337556740338,0.6153846153846154,0.38461538461538464,0.0,0.057692307692307696,2,3163.062188066364,0.0,3163.062188066364,0.0,1.0,0.0,0.0,2,1200.0,0.0,1200.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,8,fifo,,,26661.28069803017,0.0033112000674009323,,,ok,,,,,,,24661.28069803017,2000.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",3,7171.8809532234645,1000.0,8171.8809532234645,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,13,13126.337556740338,1000.0,14126.337556740338,0.6153846153846154,0.38461538461538464,0.0,0.09615384615384616,2,3163.062188066364,0.0,3163.062188066364,0.0,1.0,0.0,0.0,2,1200.0,0.0,1200.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,8,milp60,,,19309.861231553434,61.24969109997619,,,not solved,,,,,,,67294.38616471607,0.0,1.0,0,6,14,0,0.0,0.3,0.7,"{'shore': 0, 'battery': 6, 'brown': 14}",3,18530.300784659383,0.0,18530.300784659383,0.0,0.0,1.0,0.0,13,38401.02319199033,0.0,38401.02319199033,0.0,0.3076923076923077,0.6923076923076923,0.0,2,3163.062188066364,0.0,3163.062188066364,0.0,1.0,0.0,0.0,2,7200.0,0.0,7200.0,0.0,0.0,1.0,0.0,60.0
main,U,hybrid,20,8,milp300,,,33868.35424435692,215.8095476999879,,,ok,,,,,,,32068.354244356917,1800.0,1.0,11,7,2,0,0.55,0.35,0.1,"{'shore': 11, 'battery': 7, 'brown': 2}",3,15390.396626000042,0.0,15390.396626000042,0.0,0.3333333333333333,0.6666666666666666,0.0,13,12314.895430290511,1800.0,14114.895430290511,0.6923076923076923,0.3076923076923077,0.0,0.17307692307692307,2,3163.062188066364,0.0,3163.062188066364,0.0,1.0,0.0,0.0,2,1200.0,0.0,1200.0,1.0,0.0,0.0,0.0,300.0
main,U,hybrid,20,9,cg,,,25561.709083544843,1.5990643999539316,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,25561.709083544843,0.0,1.0,10,10,0,0,0.5,0.5,0.0,"{'shore': 10, 'battery': 10, 'brown': 0}",3,5526.664117979652,0.0,5526.664117979652,0.6666666666666666,0.3333333333333333,0.0,0.0,6,5239.325222878526,0.0,5239.325222878526,0.8333333333333334,0.16666666666666666,0.0,0.0,6,9395.719742686666,0.0,9395.719742686666,0.0,1.0,0.0,0.0,5,5400.0,0.0,5400.0,0.6,0.4,0.0,0.0,
main,U,hybrid,20,9,greedy,,,28761.709083544843,0.011329100001603365,,,ok,,,,,,,26761.709083544843,2000.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",3,5526.664117979652,2000.0,7526.664117979652,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,6,5239.325222878526,0.0,5239.325222878526,0.8333333333333334,0.16666666666666666,0.0,0.0,6,9395.719742686666,0.0,9395.719742686666,0.0,1.0,0.0,0.0,5,6600.0,0.0,6600.0,0.4,0.6,0.0,0.0,
main,U,hybrid,20,9,fifo,,,28761.709083544843,0.0018992000259459019,,,ok,,,,,,,26761.709083544843,2000.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",3,5526.664117979652,2000.0,7526.664117979652,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,6,5239.325222878526,0.0,5239.325222878526,0.8333333333333334,0.16666666666666666,0.0,0.0,6,9395.719742686666,0.0,9395.719742686666,0.0,1.0,0.0,0.0,5,6600.0,0.0,6600.0,0.4,0.6,0.0,0.0,
main,U,hybrid,20,9,milp60,,,35244.004287915974,53.50894379999954,,,ok,,,,,,,26144.004287915977,9100.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",3,9878.217000752367,0.0,9878.217000752367,0.0,1.0,0.0,0.0,6,3870.067544476944,7600.0,11470.067544476944,1.0,0.0,0.0,1.5833333333333333,6,9395.719742686666,0.0,9395.719742686666,0.0,1.0,0.0,0.0,5,3000.0,1500.0,4500.0,1.0,0.0,0.0,0.2,60.0
main,U,hybrid,20,9,milp300,,,26078.3840795119,293.46668879990466,,,ok,,,,,,,26078.3840795119,0.0,1.0,10,10,0,0,0.5,0.5,0.0,"{'shore': 10, 'battery': 10, 'brown': 0}",3,7708.193995672673,0.0,7708.193995672673,0.3333333333333333,0.6666666666666666,0.0,0.0,6,4774.470341152561,0.0,4774.470341152561,0.8333333333333334,0.16666666666666666,0.0,0.0,6,9395.719742686666,0.0,9395.719742686666,0.0,1.0,0.0,0.0,5,4200.0,0.0,4200.0,0.8,0.2,0.0,0.0,300.0
main,U,hybrid,20,10,cg,,,26704.34893606173,1.2933975999476388,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,26704.34893606173,0.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",4,6196.701593225534,0.0,6196.701593225534,0.75,0.25,0.0,0.0,6,5988.153191852304,0.0,5988.153191852304,0.6666666666666666,0.3333333333333333,0.0,0.0,6,9719.49415098389,0.0,9719.49415098389,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,
main,U,hybrid,20,10,greedy,,,30384.170739797413,0.010636800085194409,,,ok,,,,,,,30384.170739797413,0.0,1.0,7,13,0,0,0.35,0.65,0.0,"{'shore': 7, 'battery': 13, 'brown': 0}",4,8341.232147167348,0.0,8341.232147167348,0.5,0.5,0.0,0.0,6,7523.444441646177,0.0,7523.444441646177,0.5,0.5,0.0,0.0,6,9719.49415098389,0.0,9719.49415098389,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,
