record_type,N,seed,scenario,method,operation_mode,epsilon_ratio,epsilon_pct,epsilon_label,epsilon_abs,baseline_pool_size,full_column_pool_size,baseline_pool_complete,used_full_pool_small,enriched_pool_size,columns_added,columns_by_mode_added,Z_baseline_IRMP,Z_enriched_IRMP,improvement_pct,baseline_internal_gap,enriched_internal_gap,lp_lower_bound,solutions_identical,n_vessels_changed,changed_vessels,mode_distribution_baseline,mode_distribution_enriched,cost_energy_baseline,cost_delay_baseline,cost_energy_enriched,cost_delay_enriched,baseline_lp_status,baseline_ip_status,enriched_lp_status,enriched_ip_status,baseline_success,enriched_success,Z_MILP_exact,gap_baseline_vs_MILP,gap_enriched_vs_MILP,added_cols_SP,added_cols_BS,added_cols_AE
enriched,50,7,U,cg,simops,0.005,0.5,0.5pct,406.5181981194501,19238,19238,True,True,19238,0,"{'SP': 0, 'BS': 0, 'AE': 0}",81303.63962389002,81303.63962389002,0.0,2.2015399899587838e-08,2.2015399899587838e-08,81303.6396059907,True,0,[],"{'SP': 0.26, 'BS': 0.74, 'AE': 0.0}","{'SP': 0.26, 'BS': 0.74, 'AE': 0.0}",81303.63962389002,0.0,81303.63962389002,0.0,Optimal,Optimal,Optimal,Optimal,True,True,81303.63962389002,0.0,0.0,0.0,0.0,0.0
enriched,50,7,U,cg,simops,0.01,1.0,1.0pct,813.0363962389002,19238,19238,True,True,19238,0,"{'SP': 0, 'BS': 0, 'AE': 0}",81303.63962389002,81303.63962389002,0.0,2.2015399899587838e-08,2.2015399899587838e-08,81303.6396059907,True,0,[],"{'SP': 0.26, 'BS': 0.74, 'AE': 0.0}","{'SP': 0.26, 'BS': 0.74, 'AE': 0.0}",81303.63962389002,0.0,81303.63962389002,0.0,Optimal,Optimal,Optimal,Optimal,True,True,81303.63962389002,0.0,0.0,0.0,0.0,0.0
enriched,50,7,U,cg,simops,0.02,2.0,2.0pct,1626.0727924778005,19238,19238,True,True,19238,0,"{'SP': 0, 'BS': 0, 'AE': 0}",81303.63962389002,81303.63962389002,0.0,2.2015399899587838e-08,2.2015399899587838e-08,81303.6396059907,True,0,[],"{'SP': 0.26, 'BS': 0.74, 'AE': 0.0}","{'SP': 0.26, 'BS': 0.74, 'AE': 0.0}",81303.63962389002,0.0,81303.63962389002,0.0,Optimal,Optimal,Optimal,Optimal,True,True,81303.63962389002,0.0,0.0,0.0,0.0,0.0
enriched,50,8,U,cg,simops,0.005,0.5,0.5pct,439.41487330765057,16711,16711,True,True,16711,0,"{'SP': 0, 'BS': 0, 'AE': 0}",87882.97466153011,87882.97466153011,0.0,0.0017352267623527912,0.0017352267623527912,87881.44971909544,True,0,[],"{'SP': 0.22, 'BS': 0.78, 'AE': 0.0}","{'SP': 0.22, 'BS': 0.78, 'AE': 0.0}",87882.97466153011,0.0,87882.97466153011,0.0,Optimal,Optimal,Optimal,Optimal,True,True,87882.97466153011,0.0,0.0,0.0,0.0,0.0
enriched,50,8,U,cg,simops,0.01,1.0,1.0pct,878.8297466153011,16711,16711,True,True,16711,0,"{'SP': 0, 'BS': 0, 'AE': 0}",87882.97466153011,87882.97466153011,0.0,0.0017352267623527912,0.0017352267623527912,87881.44971909544,True,0,[],"{'SP': 0.22, 'BS': 0.78, 'AE': 0.0}","{'SP': 0.22, 'BS': 0.78, 'AE': 0.0}",87882.97466153011,0.0,87882.97466153011,0.0,Optimal,Optimal,Optimal,Optimal,True,True,87882.97466153011,0.0,0.0,0.0,0.0,0.0
enriched,50,8,U,cg,simops,0.02,2.0,2.0pct,1757.6594932306023,16711,16711,True,True,16711,0,"{'SP': 0, 'BS': 0, 'AE': 0}",87882.97466153011,87882.97466153011,0.0,0.0017352267623527912,0.0017352267623527912,87881.44971909544,True,0,[],"{'SP': 0.22, 'BS': 0.78, 'AE': 0.0}","{'SP': 0.22, 'BS': 0.78, 'AE': 0.0}",87882.97466153011,0.0,87882.97466153011,0.0,Optimal,Optimal,Optimal,Optimal,True,True,87882.97466153011,0.0,0.0,0.0,0.0,0.0
enriched,50,9,U,cg,simops,0.005,0.5,0.5pct,403.07710010828424,16940,16940,True,True,16940,0,"{'SP': 0, 'BS': 0, 'AE': 0}",80615.42002165684,80615.42002165684,0.0,0.004591983297121344,0.004591983297121344,80611.71834501492,True,0,[],"{'SP': 0.22, 'BS': 0.78, 'AE': 0.0}","{'SP': 0.22, 'BS': 0.78, 'AE': 0.0}",80615.42002165684,0.0,80615.42002165684,0.0,Optimal,Optimal,Optimal,Optimal,True,True,80615.4200178816,4.683033373272131e-09,4.683033373272131e-09,0.0,0.0,0.0
enriched,50,9,U,cg,simops,0.01,1.0,1.0pct,806.1542002165685,16940,16940,True,True,16940,0,"{'SP': 0, 'BS': 0, 'AE': 0}",80615.42002165684,80615.42002165684,0.0,0.004591983297121344,0.004591983297121344,80611.71834501492,True,0,[],"{'SP': 0.22, 'BS': 0.78, 'AE': 0.0}","{'SP': 0.22, 'BS': 0.78, 'AE': 0.0}",80615.42002165684,0.0,80615.42002165684,0.0,Optimal,Optimal,Optimal,Optimal,True,True,80615.4200178816,4.683033373272131e-09,4.683033373272131e-09,0.0,0.0,0.0
enriched,50,9,U,cg,simops,0.02,2.0,2.0pct,1612.308400433137,16940,16940,True,True,16940,0,"{'SP': 0, 'BS': 0, 'AE': 0}",80615.42002165684,80615.42002165684,0.0,0.004591983297121344,0.004591983297121344,80611.71834501492,True,0,[],"{'SP': 0.22, 'BS': 0.78, 'AE': 0.0}","{'SP': 0.22, 'BS': 0.78, 'AE': 0.0}",80615.42002165684,0.0,80615.42002165684,0.0,Optimal,Optimal,Optimal,Optimal,True,True,80615.4200178816,4.683033373272131e-09,4.683033373272131e-09,0.0,0.0,0.0
enriched,50,10,U,cg,simops,0.005,0.5,0.5pct,402.9922812548879,17714,17714,True,True,17714,0,"{'SP': 0, 'BS': 0, 'AE': 0}",80598.45625097759,80598.45625097759,0.0,0.014393924168263118,0.014393924168263118,80586.85663994325,True,0,[],"{'SP': 0.26, 'BS': 0.74, 'AE': 0.0}","{'SP': 0.26, 'BS': 0.74, 'AE': 0.0}",80598.45625097759,0.0,80598.45625097759,0.0,Optimal,Optimal,Optimal,Optimal,True,True,80598.45625097759,0.0,0.0,0.0,0.0,0.0
enriched,50,10,U,cg,simops,0.01,1.0,1.0pct,805.9845625097759,17714,17714,True,True,17714,0,"{'SP': 0, 'BS': 0, 'AE': 0}",80598.45625097759,80598.45625097759,0.0,0.014393924168263118,0.014393924168263118,80586.85663994325,True,0,[],"{'SP': 0.26, 'BS': 0.74, 'AE': 0.0}","{'SP': 0.26, 'BS': 0.74, 'AE': 0.0}",80598.45625097759,0.0,80598.45625097759,0.0,Optimal,Optimal,Optimal,Optimal,True,True,80598.45625097759,0.0,0.0,0.0,0.0,0.0
enriched,50,10,U,cg,simops,0.02,2.0,2.0pct,1611.9691250195517,17714,17714,True,True,17714,0,"{'SP': 0, 'BS': 0, 'AE': 0}",80598.45625097759,80598.45625097759,0.0,0.014393924168263118,0.014393924168263118,80586.85663994325,True,0,[],"{'SP': 0.26, 'BS': 0.74, 'AE': 0.0}","{'SP': 0.26, 'BS': 0.74, 'AE': 0.0}",80598.45625097759,0.0,80598.45625097759,0.0,Optimal,Optimal,Optimal,Optimal,True,True,80598.45625097759,0.0,0.0,0.0,0.0,0.0
enriched,100,1,U,cg,simops,0.005,0.5,0.5pct,891.6973710672573,37670,37670,True,True,37670,0,"{'SP': 0, 'BS': 0, 'AE': 0}",178339.47421345147,178339.47421345147,0.0,0.0015858723006656902,0.0015858723006656902,178336.64602198027,True,0,[],"{'SP': 0.13, 'BS': 0.87, 'AE': 0.0}","{'SP': 0.13, 'BS': 0.87, 'AE': 0.0}",178339.47421345147,0.0,178339.47421345147,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,1,U,cg,simops,0.01,1.0,1.0pct,1783.3947421345147,37670,37670,True,True,37670,0,"{'SP': 0, 'BS': 0, 'AE': 0}",178339.47421345147,178339.47421345147,0.0,0.0015858723006656902,0.0015858723006656902,178336.64602198027,True,0,[],"{'SP': 0.13, 'BS': 0.87, 'AE': 0.0}","{'SP': 0.13, 'BS': 0.87, 'AE': 0.0}",178339.47421345147,0.0,178339.47421345147,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,1,U,cg,simops,0.02,2.0,2.0pct,3566.7894842690293,37670,37670,True,True,37670,0,"{'SP': 0, 'BS': 0, 'AE': 0}",178339.47421345147,178339.47421345147,0.0,0.0015858723006656902,0.0015858723006656902,178336.64602198027,True,0,[],"{'SP': 0.13, 'BS': 0.87, 'AE': 0.0}","{'SP': 0.13, 'BS': 0.87, 'AE': 0.0}",178339.47421345147,0.0,178339.47421345147,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,2,U,cg,simops,0.005,0.5,0.5pct,954.249138784597,38947,38947,True,True,38947,0,"{'SP': 0, 'BS': 0, 'AE': 0}",190849.8277569194,190849.8277569194,0.0,0.010350275042740964,0.010350275042740964,190830.0763191561,True,0,[],"{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}","{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}",190849.8277569194,0.0,190849.8277569194,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,2,U,cg,simops,0.01,1.0,1.0pct,1908.498277569194,38947,38947,True,True,38947,0,"{'SP': 0, 'BS': 0, 'AE': 0}",190849.8277569194,190849.8277569194,0.0,0.010350275042740964,0.010350275042740964,190830.0763191561,True,0,[],"{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}","{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}",190849.8277569194,0.0,190849.8277569194,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,2,U,cg,simops,0.02,2.0,2.0pct,3816.996555138388,38947,38947,True,True,38947,0,"{'SP': 0, 'BS': 0, 'AE': 0}",190849.8277569194,190849.8277569194,0.0,0.010350275042740964,0.010350275042740964,190830.0763191561,True,0,[],"{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}","{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}",190849.8277569194,0.0,190849.8277569194,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,3,U,cg,simops,0.005,0.5,0.5pct,915.7018581415336,39075,39075,True,True,39075,0,"{'SP': 0, 'BS': 0, 'AE': 0}",183140.37162830672,183140.37162830672,0.0,6.356617101509769e-14,6.356617101509769e-14,183140.3716283066,True,0,[],"{'SP': 0.17, 'BS': 0.83, 'AE': 0.0}","{'SP': 0.17, 'BS': 0.83, 'AE': 0.0}",182740.37162830672,400.0,182740.37162830672,400.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,3,U,cg,simops,0.01,1.0,1.0pct,1831.4037162830673,39075,39075,True,True,39075,0,"{'SP': 0, 'BS': 0, 'AE': 0}",183140.37162830672,183140.37162830672,0.0,6.356617101509769e-14,6.356617101509769e-14,183140.3716283066,True,0,[],"{'SP': 0.17, 'BS': 0.83, 'AE': 0.0}","{'SP': 0.17, 'BS': 0.83, 'AE': 0.0}",182740.37162830672,400.0,182740.37162830672,400.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,3,U,cg,simops,0.02,2.0,2.0pct,3662.8074325661346,39075,39075,True,True,39075,0,"{'SP': 0, 'BS': 0, 'AE': 0}",183140.37162830672,183140.37162830672,0.0,6.356617101509769e-14,6.356617101509769e-14,183140.3716283066,True,0,[],"{'SP': 0.17, 'BS': 0.83, 'AE': 0.0}","{'SP': 0.17, 'BS': 0.83, 'AE': 0.0}",182740.37162830672,400.0,182740.37162830672,400.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,4,U,cg,simops,0.005,0.5,0.5pct,886.649191637068,40366,40366,True,True,40366,0,"{'SP': 0, 'BS': 0, 'AE': 0}",177329.8383274136,177329.8383274136,0.0,0.00048128230657359017,0.00048128230657359017,177328.98487438497,True,0,[],"{'SP': 0.12, 'BS': 0.88, 'AE': 0.0}","{'SP': 0.12, 'BS': 0.88, 'AE': 0.0}",177329.8383274136,0.0,177329.8383274136,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,4,U,cg,simops,0.01,1.0,1.0pct,1773.298383274136,40366,40366,True,True,40366,0,"{'SP': 0, 'BS': 0, 'AE': 0}",177329.8383274136,177329.8383274136,0.0,0.00048128230657359017,0.00048128230657359017,177328.98487438497,True,0,[],"{'SP': 0.12, 'BS': 0.88, 'AE': 0.0}","{'SP': 0.12, 'BS': 0.88, 'AE': 0.0}",177329.8383274136,0.0,177329.8383274136,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,4,U,cg,simops,0.02,2.0,2.0pct,3546.596766548272,40366,40366,True,True,40366,0,"{'SP': 0, 'BS': 0, 'AE': 0}",177329.8383274136,177329.8383274136,0.0,0.00048128230657359017,0.00048128230657359017,177328.98487438497,True,0,[],"{'SP': 0.12, 'BS': 0.88, 'AE': 0.0}","{'SP': 0.12, 'BS': 0.88, 'AE': 0.0}",177329.8383274136,0.0,177329.8383274136,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,5,U,cg,simops,0.005,0.5,0.5pct,900.8144215409675,36215,36215,True,True,36215,0,"{'SP': 0, 'BS': 0, 'AE': 0}",180162.8843081935,180162.8843081935,0.0,0.0029685411084837032,0.0029685411084837032,180157.53625766965,True,0,[],"{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}","{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}",180162.8843081935,0.0,180162.8843081935,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,5,U,cg,simops,0.01,1.0,1.0pct,1801.628843081935,36215,36215,True,True,36215,0,"{'SP': 0, 'BS': 0, 'AE': 0}",180162.8843081935,180162.8843081935,0.0,0.0029685411084837032,0.0029685411084837032,180157.53625766965,True,0,[],"{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}","{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}",180162.8843081935,0.0,180162.8843081935,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,5,U,cg,simops,0.02,2.0,2.0pct,3603.25768616387,36215,36215,True,True,36215,0,"{'SP': 0, 'BS': 0, 'AE': 0}",180162.8843081935,180162.8843081935,0.0,0.0029685411084837032,0.0029685411084837032,180157.53625766965,True,0,[],"{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}","{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}",180162.8843081935,0.0,180162.8843081935,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,6,U,cg,simops,0.005,0.5,0.5pct,916.1181643677359,38028,38028,True,True,38028,0,"{'SP': 0, 'BS': 0, 'AE': 0}",183223.63287354718,183223.63287354718,0.0,0.0005198505564222097,0.0005198505564222097,183222.68038942368,True,0,[],"{'SP': 0.14, 'BS': 0.86, 'AE': 0.0}","{'SP': 0.14, 'BS': 0.86, 'AE': 0.0}",183223.63287354718,0.0,183223.63287354718,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,6,U,cg,simops,0.01,1.0,1.0pct,1832.2363287354717,38028,38028,True,True,38028,0,"{'SP': 0, 'BS': 0, 'AE': 0}",183223.63287354718,183223.63287354718,0.0,0.0005198505564222097,0.0005198505564222097,183222.68038942368,True,0,[],"{'SP': 0.14, 'BS': 0.86, 'AE': 0.0}","{'SP': 0.14, 'BS': 0.86, 'AE': 0.0}",183223.63287354718,0.0,183223.63287354718,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,6,U,cg,simops,0.02,2.0,2.0pct,3664.4726574709434,38028,38028,True,True,38028,0,"{'SP': 0, 'BS': 0, 'AE': 0}",183223.63287354718,183223.63287354718,0.0,0.0005198505564222097,0.0005198505564222097,183222.68038942368,True,0,[],"{'SP': 0.14, 'BS': 0.86, 'AE': 0.0}","{'SP': 0.14, 'BS': 0.86, 'AE': 0.0}",183223.63287354718,0.0,183223.63287354718,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,7,U,cg,simops,0.005,0.5,0.5pct,946.5932335878481,35628,35628,True,True,35628,0,"{'SP': 0, 'BS': 0, 'AE': 0}",189318.64671756962,189318.64671756962,0.0,0.0015546587143272128,0.0015546587143272128,189315.7035044875,True,0,[],"{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}","{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}",189318.64671756962,0.0,189318.64671756962,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,7,U,cg,simops,0.01,1.0,1.0pct,1893.1864671756962,35628,35628,True,True,35628,0,"{'SP': 0, 'BS': 0, 'AE': 0}",189318.64671756962,189318.64671756962,0.0,0.0015546587143272128,0.0015546587143272128,189315.7035044875,True,0,[],"{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}","{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}",189318.64671756962,0.0,189318.64671756962,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,7,U,cg,simops,0.02,2.0,2.0pct,3786.3729343513924,35628,35628,True,True,35628,0,"{'SP': 0, 'BS': 0, 'AE': 0}",189318.64671756962,189318.64671756962,0.0,0.0015546587143272128,0.0015546587143272128,189315.7035044875,True,0,[],"{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}","{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}",189318.64671756962,0.0,189318.64671756962,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,8,U,cg,simops,0.005,0.5,0.5pct,934.1564205074484,38255,38255,True,True,38255,0,"{'SP': 0, 'BS': 0, 'AE': 0}",186831.28410148967,186831.28410148967,0.0,0.0014925163772883361,0.0014925163772883361,186828.49565559457,True,0,[],"{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}","{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}",186831.28410148967,0.0,186831.28410148967,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,8,U,cg,simops,0.01,1.0,1.0pct,1868.3128410148968,38255,38255,True,True,38255,0,"{'SP': 0, 'BS': 0, 'AE': 0}",186831.28410148967,186831.28410148967,0.0,0.0014925163772883361,0.0014925163772883361,186828.49565559457,True,0,[],"{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}","{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}",186831.28410148967,0.0,186831.28410148967,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,8,U,cg,simops,0.02,2.0,2.0pct,3736.6256820297936,38255,38255,True,True,38255,0,"{'SP': 0, 'BS': 0, 'AE': 0}",186831.28410148967,186831.28410148967,0.0,0.0014925163772883361,0.0014925163772883361,186828.49565559457,True,0,[],"{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}","{'SP': 0.15, 'BS': 0.85, 'AE': 0.0}",186831.28410148967,0.0,186831.28410148967,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,9,U,cg,simops,0.005,0.5,0.5pct,913.37794521166,32941,32941,True,True,32941,0,"{'SP': 0, 'BS': 0, 'AE': 0}",182675.589042332,182675.589042332,0.0,0.0005620492104958632,0.0005620492104958632,182674.5623213967,True,0,[],"{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}","{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}",182675.589042332,0.0,182675.589042332,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,9,U,cg,simops,0.01,1.0,1.0pct,1826.75589042332,32941,32941,True,True,32941,0,"{'SP': 0, 'BS': 0, 'AE': 0}",182675.589042332,182675.589042332,0.0,0.0005620492104958632,0.0005620492104958632,182674.5623213967,True,0,[],"{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}","{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}",182675.589042332,0.0,182675.589042332,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,9,U,cg,simops,0.02,2.0,2.0pct,3653.51178084664,32941,32941,True,True,32941,0,"{'SP': 0, 'BS': 0, 'AE': 0}",182675.589042332,182675.589042332,0.0,0.0005620492104958632,0.0005620492104958632,182674.5623213967,True,0,[],"{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}","{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}",182675.589042332,0.0,182675.589042332,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,10,U,cg,simops,0.005,0.5,0.5pct,907.5535659526658,36772,36772,True,True,36772,0,"{'SP': 0, 'BS': 0, 'AE': 0}",181510.71319053316,181510.71319053316,0.0,0.0011031715191857354,0.0011031715191857354,181508.71083813036,True,0,[],"{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}","{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}",181510.71319053316,0.0,181510.71319053316,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,10,U,cg,simops,0.01,1.0,1.0pct,1815.1071319053317,36772,36772,True,True,36772,0,"{'SP': 0, 'BS': 0, 'AE': 0}",181510.71319053316,181510.71319053316,0.0,0.0011031715191857354,0.0011031715191857354,181508.71083813036,True,0,[],"{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}","{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}",181510.71319053316,0.0,181510.71319053316,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
enriched,100,10,U,cg,simops,0.02,2.0,2.0pct,3630.2142638106634,36772,36772,True,True,36772,0,"{'SP': 0, 'BS': 0, 'AE': 0}",181510.71319053316,181510.71319053316,0.0,0.0011031715191857354,0.0011031715191857354,181508.71083813036,True,0,[],"{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}","{'SP': 0.16, 'BS': 0.84, 'AE': 0.0}",181510.71319053316,0.0,181510.71319053316,0.0,Optimal,Optimal,Optimal,Optimal,True,True,,,,0.0,0.0,0.0
